date,price
2012-08-08,67.5
2012-08-09,68.400002
2012-08-10,68.400002
2012-08-13,68.650002
2012-08-14,69.5
2012-08-15,68.150002
2012-08-16,68.150002
2012-08-17,69.099998
2012-08-20,69.099998
2012-08-21,69.150002
2012-08-22,68.75
2012-08-23,69.349998
2012-08-24,68.300003
2012-08-27,68.050003
2012-08-28,68.400002
2012-08-29,68.199997
2012-08-30,67.650002
2012-08-31,67.099998
2012-09-03,67.550003
2012-09-04,67.400002
2012-09-05,66.199997
2012-09-06,67.25
2012-09-07,68.900002
2012-09-10,69.449997
2012-09-11,69.800003
2012-09-12,70.400002
2012-09-13,70.650002
2012-09-14,72.699997
2012-09-17,73.449997
2012-09-18,72.900002
2012-09-19,73.849998
2012-09-20,73.5
2012-09-21,74.099998
2012-09-24,73.449997
2012-09-25,73.75
2012-09-26,72.699997
2012-09-27,72.949997
2012-09-28,72.949997
2012-10-03,72.550003
2012-10-04,73.849998
2012-10-05,74.349998
2012-10-08,74.050003
2012-10-09,74.099998
2012-10-10,73.599998
2012-10-11,73.449997
2012-10-12,74.199997
2012-10-15,74.300003
2012-10-16,75.199997
2012-10-17,76.550003
2012-10-18,76.449997
2012-10-19,76.550003
2012-10-22,76.5
2012-10-24,75.849998
2012-10-25,76.599998
2012-10-26,75.900002
2012-10-29,76.199997
2012-10-30,75.699997
2012-10-31,76.400002
2012-11-01,76.599998
2012-11-02,77.949997
2012-11-05,77.75
2012-11-06,76.699997
2012-11-07,77
2012-11-08,74.900002
2012-11-09,74.400002
2012-11-12,74.25
2012-11-13,73.650002
2012-11-14,74.5
2012-11-15,73.949997
2012-11-16,73.949997
2012-11-19,74.650002
2012-11-20,75.050003
2012-11-21,76
2012-11-22,76.550003
2012-11-23,77.199997
2012-11-26,77.099998
2012-11-27,77.199997
2012-11-28,77.199997
2012-11-29,77.650002
2012-11-30,78.75
2012-12-03,78.25
2012-12-04,78.699997
2012-12-05,80
2012-12-06,79.599998
2012-12-07,79.25
2012-12-10,79.449997
2012-12-11,79.699997
2012-12-12,79.949997
2012-12-13,80.25
2012-12-14,80.75
2012-12-17,80.150002
2012-12-18,80.099998
2012-12-19,80.5
